"MonthYear","EventRootCode","QuadClass","CountEvent","Intensity","SumNumArticles","RerataAvgTone"
"201303","13","3","154","1.026","1272","2.42467"
"201304","13","3","67","1.146","560","2.01612"
"201305","13","3","70","1.077","674","1.5917"
"201306","13","3","213","1.444","2457","1.70046"
"201307","13","3","206","0.951","1944","2.02234"
"201308","13","3","301","1.475","4412","2.09787"
"201309","13","3","424","1.598","4869","2.42262"
"201310","13","3","322","1.156","2789","2.15259"
"201311","13","3","394","1.505","3845","2.01461"
"201312","13","3","204","1.279","1710","2.41464"
"201401","13","3","188","1.257","1685","1.88136"
"201402","13","3","342","1.324","2993","2.11438"
"201403","13","3","244","1.327","1969","2.25135"
"201404","13","3","166","0.938","1825","2.37172"
"201405","13","3","142","0.908","942","2.38244"
"201406","13","3","154","1.038","1281","2.16816"
"201407","13","3","213","1.123","1781","2.44607"
"201408","13","3","259","1.237","2430","2.68474"
"201409","13","3","209","1.191","1506","1.96324"
"201410","13","3","231","0.984","1733","2.60469"
"201411","13","3","214","1.016","1808","2.06138"
"201412","13","3","223","0.652","1476","1.9138"
"201501","13","3","509","1.348","7213","1.85602"
"201502","13","3","537","1.64","5982","-0.21829"
"201503","13","3","564","1.469","11706","-4.01954"
"201504","13","3","800","1.462","15257","-4.21829"
"201505","13","3","516","1.27","9735","-4.19228"
"201506","13","3","345","1.277","5301","-3.49626"
"201507","13","3","371","1.368","6074","-3.5559"
"201508","13","3","367","1.357","5317","-3.08896"
"201509","13","3","455","1.532","5323","-3.57688"
"201510","13","3","403","1.136","3963","-3.9498"
"201511","13","3","416","1.259","7978","-3.4179"
"201512","13","3","448","1.744","8886","-4.48784"
"201601","13","3","949","2.638","18460","-6.19063"
"201602","13","3","505","1.854","8600","-4.77391"
"201603","13","3","390","1.268","6492","-3.75557"
"201604","13","3","341","1.176","4668","-3.52475"
"201605","13","3","332","1.085","8070","-3.53533"
"201606","13","3","482","1.544","4957","-3.85536"
"201607","13","3","478","1.599","5560","-4.82108"
"201608","13","3","633","1.831","5510","-4.3379"
"201609","13","3","450","1.338","4054","-4.04043"
"201610","13","3","317","1.14","4807","-3.63433"
"201611","13","3","471","1.387","9240","-4.76635"
"201612","13","3","688","2.055","11343","-5.63263"
"201701","13","3","475","1.596","5066","-3.74793"
"201702","13","3","394","1.266","4740","-3.1124"
"201703","13","3","316","0.873","4585","-4.0876"
"201704","13","3","386","1.349","9427","-3.46702"
"201705","13","3","471","1.425","7276","-4.89213"
"201706","13","3","266","1.11","3384","-4.68612"
"201707","13","3","350","1.606","4142","-3.60581"
"201708","13","3","285","1.482","3545","-4.18557"
"201709","13","3","418","1.809","4789","-4.20862"
"201710","13","3","339","1.485","3458","-3.76452"
"201711","13","3","433","1.792","8249","-4.41093"
"201712","13","3","301","1.638","2530","-3.42953"
"201801","13","3","224","1.096","1785","-3.64104"
"201802","13","3","267","1.399","5853","-4.96226"
"201803","13","3","274","1.366","2496","-3.96119"
"201804","13","3","208","1.102","3169","-3.67222"
"201805","13","3","437","1.537","9889","-6.60484"
"201806","13","3","274","1.442","3634","-4.81536"
"201807","13","3","207","1.096","4059","-3.8874"
"201808","13","3","244","1.067","1976","-3.53334"
"201809","13","3","187","0.958","1931","-3.70255"
"201810","13","3","449","1.289","10537","-3.49385"
"201811","13","3","47","0.8","237","-3.40487"
"199901","14","3","81","1.682","573","3.27779"
"199902","14","3","64","1.164","482","3.77407"
"199903","14","3","156","2.331","1116","3.65268"
"199904","14","3","122","1.82","833","4.00536"
"199905","14","3","153","2.432","994","4.15351"
"199906","14","3","78","1.268","550","5.15273"
"199907","14","3","90","1.42","502","4.01649"
"199908","14","3","112","1.483","641","4.25988"
"199909","14","3","465","2.373","3148","3.91263"
"199910","14","3","233","2.615","1535","4.16139"
"199911","14","3","154","1.945","903","4.1673"
"199912","14","3","40","0.619","209","4.81508"
"200001","14","3","168","2.045","840","3.26717"
"200002","14","3","64","0.974","314","4.60363"
"200003","14","3","51","1.108","288","4.21479"
"200004","14","3","84","1.779","709","4.62067"
"200005","14","3","110","2.173","685","3.69422"
"200006","14","3","46","0.738","326","3.75392"
"200007","14","3","75","1.329","399","4.08217"
"200008","14","3","76","1.186","488","4.45387"
"200009","14","3","95","1.129","560","3.90499"
"200010","14","3","139","2.244","725","4.33263"
"200011","14","3","66","1.146","438","3.64786"
"200012","14","3","66","1.062","391","3.71908"
"200101","14","3","76","1.247","425","3.76073"
"200102","14","3","202","2.78","1280","3.99934"
"200103","14","3","114","1.759","745","3.79069"
"200104","14","3","37","0.858","185","3.90847"
"200105","14","3","56","0.876","380","3.78486"
"200106","14","3","99","1.735","609","2.92458"
"200107","14","3","70","1.05","433","4.81718"
"200108","14","3","27","0.422","139","4.77201"
"200109","14","3","109","2.098","452","5.0637"
"200110","14","3","203","4.004","1081","4.03454"
"200111","14","3","41","0.833","188","4.34764"
"200112","14","3","12","0.336","61","4.5094"
"200201","14","3","49","0.943","240","3.37838"
"200202","14","3","28","0.614","140","3.49652"
"200203","14","3","40","1.221","209","4.99752"
"200204","14","3","53","1.446","224","3.76902"
"200205","14","3","32","0.867","235","3.898"
"200206","14","3","13","0.44","67","4.52529"
"200207","14","3","50","0.77","188","4.36458"
"200208","14","3","74","1.11","355","3.71417"
"200209","14","3","25","0.551","112","3.19869"
"200210","14","3","33","0.446","163","4.21892"
"200211","14","3","39","0.534","204","4.34995"
"200212","14","3","25","0.414","123","5.07819"
"200301","14","3","198","3.226","1129","3.39511"
"200302","14","3","69","1.397","349","4.24922"
"200303","14","3","199","4.57","1339","4.38105"
"200304","14","3","100","1.596","732","4.47307"
"200305","14","3","85","1.156","380","3.79495"
"200306","14","3","17","0.261","79","4.2609"
"200307","14","3","35","0.506","193","4.37927"
"200308","14","3","40","0.489","182","3.68385"
"200309","14","3","53","0.659","228","4.55905"
"200310","14","3","102","1.233","575","4.16133"
"200311","14","3","9","0.189","55","2.22018"
"200312","14","3","33","0.582","162","3.99475"
"200401","14","3","45","0.954","168","4.13055"
"200402","14","3","50","1.244","187","5.874"
"200403","14","3","57","1.431","277","5.27494"
"200404","14","3","51","0.852","275","4.14198"
"200405","14","3","83","1.478","329","4.25614"
"200406","14","3","22","0.428","100","3.35557"
"200407","14","3","11","0.313","90","4.07082"
"200408","14","3","24","0.852","111","4.85512"
"200409","14","3","22","0.578","152","4.78855"
"200410","14","3","20","0.529","87","4.05298"
"200411","14","3","17","0.554","82","4.51552"
"200412","14","3","12","0.254","75","3.09627"
"200501","14","3","22","0.292","97","4.56901"
"200502","14","3","34","0.991","165","4.71783"
"200503","14","3","64","1.608","210","4.33683"
"200504","14","3","30","0.662","156","4.4786"
"200505","14","3","53","1.632","376","4.03156"
"200506","14","3","16","0.517","114","5.20375"
"200507","14","3","17","0.616","45","2.87779"
"200508","14","3","24","0.546","126","4.18421"
"200509","14","3","40","1.362","166","4.29905"
"200510","14","3","38","0.92","149","3.83238"
"200511","14","3","8","0.28","15","5.26195"
"200512","14","3","7","0.245","22","4.53943"
"200601","14","3","11","0.369","11","3.85774"
"200602","14","3","161","4.803","255","3.58344"
"200603","14","3","173","3.668","1206","3.94768"
"200604","14","3","59","1.581","82","4.40406"
"200605","14","3","54","0.791","119","4.62827"
"200606","14","3","39","0.632","101","4.65547"
"200607","14","3","47","1.225","240","4.38208"
"200608","14","3","76","1.682","225","4.84244"
"200609","14","3","123","2.436","854","4.44981"
"200610","14","3","18","0.526","36","4.57433"
"200611","14","3","127","2.436","506","5.47766"
"200612","14","3","26","0.674","115","4.82099"
"200701","14","3","23","0.348","50","4.60294"
"200702","14","3","36","0.615","87","4.11167"
"200703","14","3","53","0.684","165","4.95122"
"200704","14","3","125","1.398","512","4.1854"
"200705","14","3","142","1.694","654","3.78845"
"200706","14","3","56","0.595","179","4.97215"
"200707","14","3","26","0.341","140","5.43211"
"200708","14","3","30","0.549","67","5.14845"
"200709","14","3","47","0.629","207","4.90173"
"200710","14","3","28","0.352","127","4.46695"
"200711","14","3","44","0.6","127","4.2129"
"200712","14","3","31","0.414","270","5.19831"
"200801","14","3","82","0.857","612","4.61678"
"200802","14","3","92","1.147","497","4.78799"
"200803","14","3","79","1.467","319","4.60461"
"200804","14","3","99","1.405","357","4.24413"
"200805","14","3","142","2.454","682","3.99021"
"200806","14","3","119","1.647","743","3.70294"
"200807","14","3","37","0.514","216","5.90983"
"200808","14","3","50","0.939","241","5.10887"
"200809","14","3","69","1.195","292","4.92785"
"200810","14","3","45","0.562","198","4.44583"
"200811","14","3","52","0.549","260","4.02503"
"200812","14","3","116","1.322","522","4.93979"
"200901","14","3","212","1.382","1454","3.95537"
"200902","14","3","113","0.772","843","5.02234"
"200903","14","3","76","0.628","514","4.90661"
"200904","14","3","89","0.702","482","4.52637"
"200905","14","3","100","0.8","428","3.86588"
"200906","14","3","110","1.076","393","4.18862"
"200907","14","3","68","0.547","490","4.73663"
"200908","14","3","73","0.433","283","4.82063"
"200909","14","3","191","1.135","1149","4.22971"
"200910","14","3","165","0.758","825","4.25076"
"200911","14","3","195","1.393","1370","3.76487"
"200912","14","3","266","1.721","3842","4.55697"
"201001","14","3","157","1.179","965","4.03962"
"201002","14","3","107","0.786","595","4.97398"
"201003","14","3","100","1.508","464","4.35365"
"201004","14","3","79","0.96","902","4.33435"
"201005","14","3","84","1.182","521","5.60633"
"201006","14","3","30","0.566","65","5.09804"
"201007","14","3","74","0.761","653","4.26793"
"201008","14","3","327","1.446","2369","4.33317"
"201009","14","3","339","1.556","2983","4.1634"
"201010","14","3","112","0.543","546","4.11756"
"201011","14","3","269","1.061","2330","4.36978"
"201012","14","3","159","1.018","947","4.11278"
"201101","14","3","125","0.915","711","4.33805"
"201102","14","3","201","1.321","2343","4.75378"
"201103","14","3","191","1.079","1218","5.29627"
"201104","14","3","128","0.689","542","5.22361"
"201105","14","3","139","0.75","958","4.73011"
"201106","14","3","208","1.089","1226","4.92453"
"201107","14","3","158","0.757","983","4.6255"
"201108","14","3","186","1.006","1221","4.89625"
"201109","14","3","110","0.707","642","4.32181"
"201110","14","3","134","0.774","1600","4.36902"
"201111","14","3","124","0.623","1150","3.89983"
"201112","14","3","230","1.73","1681","4.43757"
"201201","14","3","237","1.618","1650","3.95279"
"201202","14","3","197","1.237","1513","4.67528"
"201203","14","3","252","1.389","2080","3.86998"
"201204","14","3","139","0.775","982","4.36758"
"201205","14","3","257","1.252","1833","4.0731"
"201206","14","3","125","0.733","663","4.18902"
"201207","14","3","130","0.752","1088","4.46155"
"201208","14","3","93","0.587","520","5.64639"
"201209","14","3","666","3.393","12735","4.04401"
"201210","14","3","228","1.197","2585","4.72948"
"201211","14","3","219","1.189","1669","2.45331"
"201212","14","3","136","1.008","919","2.19594"
"201301","14","3","65","0.403","376","1.79824"
"201302","14","3","116","0.83","1101","2.69955"
"201303","14","3","109","0.726","632","2.53366"
"201304","14","3","40","0.684","358","1.61686"
"201305","14","3","68","1.046","718","2.44804"
"201306","14","3","152","1.03","1771","2.13347"
"201307","14","3","168","0.776","1357","1.95927"
"201308","14","3","164","0.804","1533","2.22604"
"201309","14","3","406","1.53","5673","2.65595"
"201310","14","3","194","0.696","1588","2.52993"
"201311","14","3","433","1.654","3363","2.23396"
"201312","14","3","155","0.971","1264","2.35458"
"201401","14","3","98","0.655","781","1.78422"
"201402","14","3","148","0.572","1121","2.22598"
"201403","14","3","111","0.603","706","2.45298"
"201404","14","3","114","0.644","1092","2.16418"
"201405","14","3","106","0.678","745","1.89361"
"201406","14","3","117","0.788","1004","1.98777"
"201407","14","3","130","0.685","922","2.62201"
"201408","14","3","127","0.606","1216","2.45749"
"201409","14","3","132","0.752","1285","2.20088"
"201410","14","3","203","0.865","1849","2.5469"
"201411","14","3","164","0.778","1722","2.09747"
"201412","14","3","159","0.464","1274","1.92395"
"201501","14","3","137","0.362","856","2.16388"
"201502","14","3","264","0.806","1879","0.889024"
"201503","14","3","251","0.654","2680","-2.09306"
"201504","14","3","328","0.599","4056","-3.78504"
"201505","14","3","192","0.472","2116","-3.17536"
"201506","14","3","80","0.296","1085","-3.13767"
"201507","14","3","131","0.483","1382","-2.55933"
"201508","14","3","143","0.529","2011","-2.03967"
"201509","14","3","166","0.559","945","-3.50336"
"201510","14","3","263","0.741","2111","-4.19746"
"201511","14","3","129","0.39","745","-4.09408"
"201512","14","3","91","0.354","675","-3.30751"
"201601","14","3","140","0.389","1092","-4.5872"
"201602","14","3","173","0.635","3629","-3.32646"
"201603","14","3","276","0.897","2722","-3.10265"
"201604","14","3","218","0.752","1635","-2.17904"
"201605","14","3","333","1.089","5587","-3.01201"
"201606","14","3","246","0.788","1781","-3.68308"
"201607","14","3","189","0.632","1423","-3.38258"
"201608","14","3","173","0.5","1418","-1.98162"
"201609","14","3","211","0.627","1664","-2.40366"
"201610","14","3","260","0.935","2132","-3.43857"
"201611","14","3","1160","3.418","23449","-5.11103"
"201612","14","3","732","2.186","22007","-5.16935"
"201701","14","3","253","0.85","2241","-3.86542"
"201702","14","3","414","1.331","10424","-3.15665"
"201703","14","3","506","1.397","13332","-3.36531"
"201704","14","3","347","1.213","10011","-2.98664"
"201705","14","3","378","1.143","4887","-4.2243"
"201706","14","3","121","0.505","956","-4.11835"
"201707","14","3","203","0.931","4735","-4.22468"
"201708","14","3","114","0.592","1375","-2.32506"
"201709","14","3","495","2.143","9798","-4.89667"
"201710","14","3","178","0.78","1619","-4.59206"
"201711","14","3","112","0.463","794","-2.54187"
"201712","14","3","623","3.391","9771","-3.86069"
"201801","14","3","155","0.758","2320","-3.86746"
"201802","14","3","116","0.608","841","-3.15477"
"201803","14","3","227","1.132","1411","-1.71387"
"201804","14","3","193","1.023","2800","-3.05911"
"201805","14","3","219","0.77","7003","-4.1445"
"201806","14","3","75","0.394","565","-2.44919"
"201807","14","3","80","0.423","527","-2.7712"
"201808","14","3","129","0.564","2207","-3.87388"
"201809","14","3","141","0.722","1039","-3.01758"
"201810","14","3","339","0.973","7152","-4.25245"
"201811","14","3","58","0.988","1472","-6.494"
"199901","15","4","47","0.976","235","3.09463"
"199902","15","4","50","0.909","265","3.79702"
"199903","15","4","74","1.105","393","3.68017"
"199904","15","4","48","0.716","330","3.52647"
"199905","15","4","43","0.683","216","4.71387"
"199906","15","4","27","0.439","188","4.60564"
"199907","15","4","39","0.615","265","3.76287"
"199908","15","4","54","0.715","385","3.36691"
"199909","15","4","190","0.969","1028","4.89561"
"199910","15","4","80","0.898","449","4.81707"
"199911","15","4","40","0.505","241","4.19346"
"199912","15","4","30","0.464","217","4.08024"
"200001","15","4","66","0.803","324","3.54972"
