"MonthYear","EventRootCode","QuadClass","CountEventNegativeTone","CountEventPositiveTone","SumNumNegativeArticle","SumNumPositiveArticle"
"199906","09","2","0","207","0","1189"
"199907","09","2","0","123","0","632"
"199908","09","2","0","122","0","788"
"199909","09","2","0","187","0","1070"
"199910","09","2","0","162","0","948"
"199911","09","2","0","118","0","731"
"199912","09","2","0","116","0","622"
"200001","09","2","0","141","0","638"
"200002","09","2","0","112","0","669"
"200003","09","2","0","130","0","707"
"200004","09","2","0","148","0","832"
"200005","09","2","0","108","0","608"
"200006","09","2","0","137","0","946"
"200007","09","2","0","128","0","606"
"200008","09","2","0","145","0","909"
"200009","09","2","0","236","0","1278"
"200010","09","2","0","103","0","470"
"200011","09","2","0","147","0","925"
"200012","09","2","0","100","0","512"
"200101","09","2","0","92","0","473"
"200102","09","2","0","91","0","513"
"200103","09","2","0","87","0","508"
"200104","09","2","0","58","0","236"
"200105","09","2","0","87","0","433"
"200106","09","2","0","75","0","378"
"200107","09","2","0","89","0","554"
"200108","09","2","0","114","0","550"
"200109","09","2","0","45","0","179"
"200110","09","2","0","132","0","593"
"200111","09","2","0","91","0","422"
"200112","09","2","0","109","0","583"
"200201","09","2","0","104","0","437"
"200202","09","2","0","76","0","348"
"200203","09","2","0","53","0","241"
"200204","09","2","0","62","0","277"
"200205","09","2","0","56","0","236"
"200206","09","2","0","67","0","340"
"200207","09","2","0","111","0","485"
"200208","09","2","0","91","0","433"
"200209","09","2","0","126","0","600"
"200210","09","2","0","236","0","943"
"200211","09","2","0","270","0","1252"
"200212","09","2","0","216","0","1032"
"200301","09","2","0","192","0","947"
"200302","09","2","0","113","0","548"
"200303","09","2","0","78","0","586"
"200304","09","2","0","100","0","817"
"200305","09","2","0","128","0","732"
"200306","09","2","0","136","0","670"
"200307","09","2","0","193","0","948"
"200308","09","2","0","236","0","1048"
"200309","09","2","0","140","0","698"
"200310","09","2","0","111","0","525"
"200311","09","2","0","111","0","493"
"200312","09","2","0","142","0","711"
"200401","09","2","0","87","0","479"
"200402","09","2","0","96","0","511"
"200403","09","2","0","109","0","485"
"200404","09","2","0","204","0","919"
"200405","09","2","0","100","0","472"
"200406","09","2","0","95","0","386"
"200407","09","2","0","51","0","208"
"200408","09","2","0","46","0","187"
"200409","09","2","0","91","0","439"
"200410","09","2","0","59","0","273"
"200411","09","2","0","69","0","263"
"200412","09","2","0","77","0","450"
"200501","09","2","0","76","0","414"
"200502","09","2","0","40","0","180"
"200503","09","2","0","72","0","283"
"200504","09","2","0","28","0","118"
"200505","09","2","0","66","0","345"
"200506","09","2","0","83","0","396"
"200507","09","2","0","60","0","345"
"200508","09","2","0","87","0","457"
"200509","09","2","0","96","0","695"
"200510","09","2","0","127","0","601"
"200511","09","2","0","54","0","223"
"200512","09","2","0","69","0","393"
"200601","09","2","0","71","0","76"
"200602","09","2","0","65","0","130"
"200603","09","2","0","72","0","132"
"200604","09","2","0","53","0","98"
"200605","09","2","0","122","0","497"
"200606","09","2","0","116","0","325"
"200607","09","2","0","59","0","291"
"200608","09","2","0","75","0","249"
"200609","09","2","0","96","0","334"
"200610","09","2","0","76","0","151"
"200611","09","2","1","72","10","237"
"200612","09","2","0","115","0","613"
"200701","09","2","0","466","0","2030"
"200702","09","2","0","187","0","744"
"200703","09","2","0","205","0","993"
"200704","09","2","0","207","0","919"
"200705","09","2","0","187","0","706"
"200706","09","2","0","191","0","761"
"200707","09","2","0","90","0","410"
"200708","09","2","0","103","0","359"
"200709","09","2","0","111","0","608"
"200710","09","2","0","179","0","809"
"200711","09","2","0","273","0","1402"
"200712","09","2","0","96","0","395"
"200801","09","2","0","130","0","818"
"200802","09","2","0","140","0","818"
"200803","09","2","0","99","0","390"
"200804","09","2","0","167","0","780"
"200805","09","2","0","88","0","402"
"200806","09","2","0","166","0","896"
"200807","09","2","0","158","0","768"
"200808","09","2","0","90","0","393"
"200809","09","2","0","124","0","555"
"200810","09","2","0","130","0","594"
"200811","09","2","0","193","0","920"
"200812","09","2","0","173","0","988"
"200901","09","2","0","452","0","3576"
"200902","09","2","0","235","0","1145"
"200903","09","2","0","357","0","3239"
"200904","09","2","0","287","0","1437"
"200905","09","2","0","251","0","1816"
"200906","09","2","0","184","0","1257"
"200907","09","2","0","323","0","2378"
"200908","09","2","0","382","0","2978"
"200909","09","2","0","565","0","5300"
"200910","09","2","0","498","0","4768"
"200911","09","2","0","366","0","3104"
"200912","09","2","0","309","0","2034"
"201001","09","2","0","342","0","2025"
"201002","09","2","0","284","0","2090"
"201003","09","2","0","153","0","770"
"201004","09","2","0","256","0","1657"
"201005","09","2","0","156","0","802"
"201006","09","2","0","98","0","558"
"201007","09","2","0","246","0","1405"
"201008","09","2","0","560","0","7086"
"201009","09","2","0","469","0","3770"
"201010","09","2","0","539","0","6975"
"201011","09","2","0","546","0","7023"
"201012","09","2","0","302","0","2148"
"201101","09","2","0","274","0","1840"
"201102","09","2","0","332","0","2895"
"201103","09","2","0","346","0","2680"
"201104","09","2","0","348","0","2477"
"201105","09","2","0","374","0","2027"
"201106","09","2","0","307","0","2422"
"201107","09","2","0","374","0","2594"
"201108","09","2","0","403","0","2528"
"201109","09","2","0","344","0","2541"
"201110","09","2","0","248","0","1779"
"201111","09","2","0","338","0","2483"
"201112","09","2","0","339","0","3043"
"201201","09","2","0","315","0","2925"
"201202","09","2","0","318","0","2133"
"201203","09","2","0","325","0","2367"
"201204","09","2","0","503","0","3544"
"201205","09","2","0","470","0","3722"
"201206","09","2","0","414","0","4822"
"201207","09","2","0","397","0","4048"
"201208","09","2","0","410","0","4212"
"201209","09","2","0","466","0","4655"
"201210","09","2","0","329","0","2641"
"201211","09","2","0","369","0","2185"
"201212","09","2","0","332","0","2143"
"201301","09","2","0","381","0","2870"
"201302","09","2","0","297","0","2265"
"201303","09","2","0","318","0","2566"
"201304","09","2","0","161","0","1008"
"201305","09","2","0","150","0","1063"
"201306","09","2","0","285","0","2586"
"201307","09","2","0","544","0","5606"
"201308","09","2","0","479","0","4324"
"201309","09","2","0","410","0","4111"
"201310","09","2","0","542","0","4472"
"201311","09","2","0","1390","0","12241"
"201312","09","2","0","443","0","3977"
"201401","09","2","0","396","0","2895"
"201402","09","2","4","682","20","7278"
"201403","09","2","8","769","66","9746"
"201404","09","2","5","517","43","4564"
"201405","09","2","4","276","50","2697"
"201406","09","2","1","346","10","4153"
"201407","09","2","3","321","14","2469"
"201408","09","2","4","539","5","5114"
"201409","09","2","2","498","6","3339"
"201410","09","2","6","383","51","2607"
"201411","09","2","1","310","10","2577"
"201412","09","2","7","2188","59","39774"
"201501","09","2","12","2160","87","41113"
"201502","09","2","209","372","1785","3436"
"201503","09","2","607","102","9033","886"
"201504","09","2","545","120","9442","771"
"201505","09","2","707","92","17052","1121"
"201506","09","2","608","87","12723","532"
"201507","09","2","484","103","7818","653"
"201508","09","2","490","105","9819","1016"
"201509","09","2","685","132","7415","1073"
"201510","09","2","764","95","12265","853"
"201511","09","2","512","95","5461","692"
"201512","09","2","476","147","11768","885"
"201601","09","2","641","99","9094","659"
"201602","09","2","460","101","8744","573"
"201603","09","2","547","90","5488","730"
"201604","09","2","447","85","5970","564"
"201605","09","2","501","149","7334","2212"
"201606","09","2","478","115","3452","904"
"201607","09","2","414","94","3723","564"
"201608","09","2","764","110","11179","559"
"201609","09","2","686","101","9176","678"
"201610","09","2","468","98","6654","524"
"201611","09","2","594","146","10962","808"
"201612","09","2","655","131","7948","1047"
"201701","09","2","648","101","15119","1071"
"201702","09","2","514","94","5001","603"
"201703","09","2","415","101","3693","1493"
"201704","09","2","396","137","3301","743"
"201705","09","2","507","99","6195","601"
"201706","09","2","472","86","4953","532"
"201707","09","2","368","90","3214","460"
"201708","09","2","402","76","8381","538"
"201709","09","2","326","75","5561","480"
"201710","09","2","426","85","6953","432"
"201711","09","2","499","91","8065","450"
"201712","09","2","337","67","4231","406"
"201801","09","2","337","73","4317","466"
"201802","09","2","344","66","4353","368"
"201803","09","2","315","90","2978","539"
"201804","09","2","448","108","8099","613"
"201805","09","2","349","68","4781","367"
"201806","09","2","438","104","10838","741"
"201807","09","2","380","46","16604","262"
"201808","09","2","467","54","9046","269"
"201809","09","2","265","68","3353","463"
"201810","09","2","992","90","34780","608"
"201811","09","2","342","16","10358","118"
"199901","10","3","0","125","0","635"
"199902","10","3","0","94","0","534"
"199903","10","3","0","129","0","841"
"199904","10","3","0","126","0","719"
"199905","10","3","0","122","0","783"
"199906","10","3","0","84","0","516"
"199907","10","3","0","130","0","836"
"199908","10","3","0","157","0","915"
"199909","10","3","0","373","0","2010"
"199910","10","3","0","170","0","1179"
"199911","10","3","0","201","0","1271"
"199912","10","3","0","136","0","813"
"200001","10","3","0","112","0","782"
"200002","10","3","0","135","0","688"
"200003","10","3","0","74","0","442"
"200004","10","3","0","116","0","913"
"200005","10","3","0","125","0","962"
"200006","10","3","0","95","0","677"
"200007","10","3","0","97","0","574"
"200008","10","3","0","148","0","805"
"200009","10","3","0","169","0","955"
"200010","10","3","0","109","0","538"
"200011","10","3","0","130","0","627"
"200012","10","3","0","98","0","464"
"200101","10","3","0","86","0","398"
"200102","10","3","0","118","0","757"
"200103","10","3","0","121","0","733"
"200104","10","3","0","71","0","383"
"200105","10","3","0","145","0","905"
"200106","10","3","0","99","0","578"
"200107","10","3","0","167","0","1048"
"200108","10","3","0","84","0","374"
"200109","10","3","0","65","0","369"
"200110","10","3","0","66","0","318"
"200111","10","3","0","95","0","537"
"200112","10","3","0","44","0","209"
"200201","10","3","0","80","0","404"
"200202","10","3","0","58","0","260"
"200203","10","3","0","28","0","129"
"200204","10","3","0","45","0","203"
"200205","10","3","0","42","0","215"
"200206","10","3","0","30","0","153"
"200207","10","3","0","85","0","464"
"200208","10","3","0","85","0","423"
"200209","10","3","0","48","0","212"
"200210","10","3","0","163","0","842"
"200211","10","3","0","85","0","496"
"200212","10","3","0","66","0","343"
"200301","10","3","0","75","0","368"
"200302","10","3","0","76","0","393"
"200303","10","3","0","36","0","280"
"200304","10","3","0","75","0","475"
"200305","10","3","0","134","0","798"
"200306","10","3","0","77","0","412"
"200307","10","3","0","89","0","429"
"200308","10","3","0","132","0","661"
"200309","10","3","0","89","0","401"
"200310","10","3","0","104","0","520"
"200311","10","3","0","81","0","397"
"200312","10","3","0","88","0","440"
"200401","10","3","0","61","0","285"
"200402","10","3","0","32","0","165"
"200403","10","3","0","62","0","327"
"200404","10","3","0","61","0","274"
"200405","10","3","0","108","0","489"
"200406","10","3","0","88","0","328"
"200407","10","3","0","53","0","275"
"200408","10","3","0","20","0","102"
"200409","10","3","0","31","0","135"
"200410","10","3","0","58","0","271"
"200411","10","3","0","34","0","157"
"200412","10","3","0","59","0","262"
"200501","10","3","0","99","0","563"
"200502","10","3","0","67","0","315"
"200503","10","3","0","49","0","215"
"200504","10","3","0","47","0","203"
"200505","10","3","0","35","0","180"
"200506","10","3","0","32","0","173"
"200507","10","3","0","52","0","247"
"200508","10","3","0","61","0","286"
"200509","10","3","0","43","0","221"
"200510","10","3","0","56","0","331"
"200511","10","3","0","24","0","103"
"200512","10","3","0","33","0","205"
"200601","10","3","0","30","0","31"
"200602","10","3","0","42","0","60"
"200603","10","3","0","62","0","156"
"200604","10","3","0","45","0","59"
"200605","10","3","0","112","0","311"
"200606","10","3","0","78","0","250"
"200607","10","3","0","50","0","164"
"200608","10","3","0","52","0","181"
"200609","10","3","0","52","0","161"
"200610","10","3","0","33","0","127"
"200611","10","3","0","33","0","114"
"200612","10","3","0","28","0","82"
"200701","10","3","0","66","0","263"
"200702","10","3","0","69","0","247"
"200703","10","3","0","123","0","523"
"200704","10","3","0","101","0","376"
"200705","10","3","0","145","0","612"
"200706","10","3","0","145","0","584"
"200707","10","3","0","90","0","430"
"200708","10","3","0","57","0","271"
"200709","10","3","0","96","0","419"
"200710","10","3","0","102","0","460"
"200711","10","3","0","114","0","437"
"200712","10","3","0","95","0","323"
"200801","10","3","0","143","0","906"
"200802","10","3","0","102","0","478"
"200803","10","3","0","85","0","576"
"200804","10","3","0","124","0","499"
"200805","10","3","0","127","0","645"
"200806","10","3","0","142","0","839"
"200807","10","3","0","116","0","564"
"200808","10","3","0","92","0","500"
"200809","10","3","0","113","0","477"
"200810","10","3","0","118","0","613"
"200811","10","3","0","86","0","494"
"200812","10","3","0","153","0","740"
"200901","10","3","0","282","0","1974"
"200902","10","3","0","220","0","1128"
"200903","10","3","0","195","0","929"
"200904","10","3","0","166","0","957"
"200905","10","3","0","167","0","884"
"200906","10","3","0","154","0","771"
"200907","10","3","0","117","0","639"
"200908","10","3","0","181","0","1305"
"200909","10","3","0","201","0","1375"
"200910","10","3","0","274","0","2892"
"200911","10","3","0","333","0","2187"
