"MonthYear","EventRootCode","QuadClass","CountEvent","Intensity","SumNumArticles","RerataAvgTone","CountEventNegativeTone","CountEventPositiveTone","SumNumNegativeArticle","SumNumPositiveArticle"
"201502","17","4","2566","7.837","30703","-1.0406","1097","1469","17440","13263"
"201503","17","4","2911","7.586","46083","-4.79914","2760","151","43323","2760"
"201504","17","4","4472","8.173","96678","-5.11745","4245","227","95512","1166"
"201505","17","4","2444","6.018","34924","-4.73035","2308","136","34178","746"
"201506","17","4","1430","5.295","26132","-4.93819","1312","118","25453","679"
"201507","17","4","1360","5.016","18658","-4.82156","1252","108","17948","710"
"201508","17","4","1659","6.137","51832","-4.58143","1527","132","51097","735"
"201509","17","4","1557","5.243","22057","-4.87616","1421","136","21117","940"
"201510","17","4","2138","6.027","24723","-5.07978","2027","111","23680","1043"
"201511","17","4","2164","6.55","20228","-5.2705","2042","122","19530","698"
"201512","17","4","1768","6.885","33967","-5.37213","1626","142","32715","1252"
"201601","17","4","2656","7.385","74401","-6.18435","2550","106","73864","537"
"201602","17","4","1948","7.152","43177","-5.45662","1828","120","40702","2475"
"201603","17","4","1784","5.802","27635","-5.04673","1668","116","26851","784"
"201604","17","4","1798","6.202","25654","-4.66279","1629","169","23825","1829"
"201605","17","4","1969","6.44","26124","-4.86308","1793","176","23817","2307"
"201606","17","4","2220","7.113","26660","-4.65316","2049","171","25769","891"
"201607","17","4","1915","6.408","27044","-4.9903","1774","141","26297","747"
"201608","17","4","2501","7.237","30835","-4.80817","2282","219","27270","3565"
"201609","17","4","2108","6.27","21233","-4.91715","1958","150","20411","822"
"201610","17","4","1770","6.366","32764","-5.63961","1639","131","31987","777"
"201611","17","4","2350","6.924","39105","-5.6642","2202","148","37844","1261"
"201612","17","4","2645","7.9","46070","-6.06331","2487","158","44516","1554"
"201701","17","4","1937","6.51","23570","-4.91143","1831","106","22979","591"
"201702","17","4","2218","7.131","26808","-4.75668","2082","136","26123","685"
"201703","17","4","2497","6.898","40341","-5.69839","2321","176","38132","2209"
"201704","17","4","1553","5.431","18498","-4.95443","1401","152","17653","845"
"201705","17","4","3243","9.812","71365","-5.37425","3038","205","70168","1197"
"201706","17","4","1607","6.709","22924","-6.01081","1490","117","22136","788"
"201707","17","4","1613","7.403","19561","-5.28132","1471","142","18596","965"
"201708","17","4","1416","7.363","14569","-5.21183","1259","157","13672","897"
"201709","17","4","1203","5.208","15244","-5.42995","1081","122","14526","718"
"201710","17","4","1352","5.926","16205","-4.99507","1186","166","14920","1285"
"201711","17","4","1440","5.961","16598","-4.7417","1292","148","15755","843"
"201712","17","4","1287","7.005","14128","-5.77428","1186","101","13582","546"
"201801","17","4","1347","6.593","14031","-5.37044","1249","98","13528","503"
"201802","17","4","1396","7.318","20251","-6.03538","1311","85","19819","432"
"201803","17","4","1626","8.11","19844","-5.491","1527","99","19276","568"
"201804","17","4","1403","7.439","20827","-5.59654","1248","155","19908","919"
"201805","17","4","1580","5.558","47900","-6.71448","1488","92","47045","855"
"201806","17","4","1253","6.594","11901","-5.71472","1143","110","11264","637"
"201807","17","4","1370","7.257","17964","-5.88497","1265","105","17395","569"
"201808","17","4","1633","7.146","24204","-5.39514","1492","141","20822","3382"
"201809","17","4","973","4.985","11267","-4.67633","837","136","10543","724"
"201810","17","4","1423","4.085","25593","-4.48008","1310","113","24981","612"
"201811","17","4","374","6.371","9075","-4.05796","353","21","8927","148"
"199901","18","4","180","3.738","1064","2.95394","0","180","0","1064"
"199902","18","4","74","1.346","453","3.1617","0","74","0","453"
"199903","18","4","136","2.032","691","3.01957","0","136","0","691"
"199904","18","4","189","2.82","923","3.45518","0","189","0","923"
"199905","18","4","200","3.179","1029","3.97633","0","200","0","1029"
"199906","18","4","130","2.114","615","3.5527","0","130","0","615"
"199907","18","4","163","2.573","781","2.83751","0","163","0","781"
"199908","18","4","221","2.927","1242","3.57947","0","221","0","1242"
"199909","18","4","277","1.414","1827","3.69474","0","277","0","1827"
"199910","18","4","180","2.02","1038","3.62644","0","180","0","1038"
"199911","18","4","131","1.655","715","3.36589","0","131","0","715"
"199912","18","4","144","2.231","791","3.07108","0","144","0","791"
"200001","18","4","163","1.984","766","3.01024","0","163","0","766"
"200002","18","4","134","2.04","631","2.99096","0","134","0","631"
"200003","18","4","71","1.543","427","3.77611","0","71","0","427"
"200004","18","4","94","1.991","535","2.9279","0","94","0","535"
"200005","18","4","127","2.509","904","2.57161","0","127","0","904"
"200006","18","4","133","2.133","774","3.10679","0","133","0","774"
"200007","18","4","94","1.666","420","3.17075","0","94","0","420"
"200008","18","4","143","2.231","723","3.63705","0","143","0","723"
"200009","18","4","219","2.602","991","3.47057","0","219","0","991"
"200010","18","4","151","2.438","673","3.19726","0","151","0","673"
"200011","18","4","80","1.389","383","3.58321","0","80","0","383"
"200012","18","4","162","2.607","830","3.34947","0","162","0","830"
"200101","18","4","219","3.595","1031","3.68624","0","219","0","1031"
"200102","18","4","164","2.257","1027","3.63822","0","164","0","1027"
"200103","18","4","133","2.052","782","3.07709","0","133","0","782"
"200104","18","4","105","2.436","452","3.07572","0","105","0","452"
"200105","18","4","138","2.158","628","3.11786","0","138","0","628"
"200106","18","4","98","1.717","585","2.94983","0","98","0","585"
"200107","18","4","88","1.321","695","2.80182","0","88","0","695"
"200108","18","4","109","1.704","579","3.09076","0","109","0","579"
"200109","18","4","84","1.616","358","3.08618","0","84","0","358"
"200110","18","4","65","1.282","326","3.2426","0","65","0","326"
"200111","18","4","52","1.057","254","3.66866","0","52","0","254"
"200112","18","4","79","2.217","352","3.3421","0","79","0","352"
"200201","18","4","92","1.772","458","3.9192","0","92","0","458"
"200202","18","4","66","1.448","276","3.71248","0","66","0","276"
"200203","18","4","39","1.19","183","3.6259","0","39","0","183"
"200204","18","4","53","1.446","287","3.53445","0","53","0","287"
"200205","18","4","59","1.598","304","4.81808","0","59","0","304"
"200206","18","4","112","3.791","527","3.54888","0","112","0","527"
"200207","18","4","118","1.817","571","3.91217","0","118","0","571"
"200208","18","4","122","1.831","531","3.69686","0","122","0","531"
"200209","18","4","164","3.617","706","3.52183","0","164","0","706"
"200210","18","4","212","2.867","824","3.244","0","212","0","824"
"200211","18","4","151","2.069","767","3.67301","0","151","0","767"
"200212","18","4","165","2.738","735","3.31811","0","165","0","735"
"200301","18","4","103","1.678","425","3.61658","0","103","0","425"
"200302","18","4","92","1.862","411","3.50309","0","92","0","411"
"200303","18","4","49","1.125","349","4.13033","0","49","0","349"
"200304","18","4","116","1.852","784","4.30289","0","116","0","784"
"200305","18","4","126","1.714","705","3.73156","0","126","0","705"
"200306","18","4","144","2.211","850","2.97346","0","144","0","850"
"200307","18","4","162","2.344","808","3.32029","0","162","0","808"
"200308","18","4","199","2.433","928","3.29427","0","199","0","928"
"200309","18","4","157","1.952","706","2.91966","0","157","0","706"
"200310","18","4","143","1.729","623","2.85072","0","143","0","623"
"200311","18","4","76","1.604","446","3.75276","0","76","0","446"
"200312","18","4","136","2.399","769","3.82237","0","136","0","769"
"200401","18","4","93","1.972","472","4.08076","0","93","0","472"
"200402","18","4","43","1.069","213","4.2004","0","43","0","213"
"200403","18","4","72","1.807","545","3.08238","0","72","0","545"
"200404","18","4","131","2.189","584","3.17819","0","131","0","584"
"200405","18","4","88","1.567","509","3.95206","0","88","0","509"
"200406","18","4","70","1.364","264","4.03867","0","70","0","264"
"200407","18","4","102","2.91","375","4.47648","0","102","0","375"
"200408","18","4","45","1.599","193","3.77312","0","45","0","193"
"200409","18","4","148","3.891","770","4.18322","0","148","0","770"
"200410","18","4","102","2.699","565","3.64139","0","102","0","565"
"200411","18","4","44","1.436","168","3.14783","0","44","0","168"
"200412","18","4","38","0.806","181","4.32404","0","38","0","181"
"200501","18","4","52","0.692","215","4.81831","0","52","0","215"
"200502","18","4","71","2.069","250","4.25683","0","71","0","250"
"200503","18","4","53","1.331","223","3.882","0","53","0","223"
"200504","18","4","33","0.729","120","3.91148","0","33","0","120"
"200505","18","4","68","2.094","351","3.03049","0","68","0","351"
"200506","18","4","69","2.233","251","3.96664","0","69","0","251"
"200507","18","4","66","2.392","338","4.04721","0","66","0","338"
"200508","18","4","35","0.797","179","4.77137","0","35","0","179"
"200509","18","4","44","1.498","314","3.45526","0","44","0","314"
"200510","18","4","156","3.779","860","3.08458","0","156","0","860"
"200511","18","4","68","2.385","339","2.96708","0","68","0","339"
"200512","18","4","48","1.682","274","3.78408","0","48","0","274"
"200601","18","4","74","2.482","85","4.11269","0","74","0","85"
"200602","18","4","30","0.894","31","3.67952","0","30","0","31"
"200603","18","4","89","1.887","288","4.11397","0","89","0","288"
"200604","18","4","55","1.474","110","3.55879","0","55","0","110"
"200605","18","4","86","1.26","340","3.84279","0","86","0","340"
"200606","18","4","48","0.778","134","4.60323","0","48","0","134"
"200607","18","4","34","0.886","86","2.94992","0","34","0","86"
"200608","18","4","48","1.062","153","3.4505","0","48","0","153"
"200609","18","4","131","2.595","475","3.54363","0","131","0","475"
"200610","18","4","63","1.841","138","3.62128","0","63","0","138"
"200611","18","4","63","1.208","213","4.27411","0","63","0","213"
"200612","18","4","33","0.856","95","3.98253","0","33","0","95"
"200701","18","4","64","0.969","182","3.77705","0","64","0","182"
"200702","18","4","48","0.821","132","3.89122","0","48","0","132"
"200703","18","4","83","1.071","382","3.43029","0","83","0","382"
"200704","18","4","102","1.14","347","3.5699","0","102","0","347"
"200705","18","4","83","0.99","349","3.94037","0","83","0","349"
"200706","18","4","89","0.947","351","3.43502","0","89","0","351"
"200707","18","4","60","0.788","270","4.62208","0","60","0","270"
"200708","18","4","74","1.356","271","4.14945","0","74","0","271"
"200709","18","4","87","1.164","436","3.24603","0","87","0","436"
"200710","18","4","49","0.617","176","4.5791","0","49","0","176"
"200711","18","4","54","0.736","246","3.16156","0","54","0","246"
"200712","18","4","67","0.895","316","3.86831","0","67","0","316"
"200801","18","4","85","0.888","332","4.97828","0","85","0","332"
"200802","18","4","71","0.885","348","3.95871","0","71","0","348"
"200803","18","4","33","0.613","149","4.61752","0","33","0","149"
"200804","18","4","98","1.391","361","3.84522","0","98","0","361"
"200805","18","4","76","1.313","507","3.60832","0","76","0","507"
"200806","18","4","107","1.481","546","4.26362","0","107","0","546"
"200807","18","4","120","1.668","557","4.15102","0","120","0","557"
"200808","18","4","69","1.296","348","4.28292","0","69","0","348"
"200809","18","4","101","1.749","493","4.06018","0","101","0","493"
"200810","18","4","112","1.4","541","4.0035","0","112","0","541"
"200811","18","4","263","2.779","1588","3.48288","0","263","0","1588"
"200812","18","4","72","0.82","312","4.34869","0","72","0","312"
"200901","18","4","132","0.86","583","3.73376","0","132","0","583"
"200902","18","4","140","0.957","825","4.32037","0","140","0","825"
"200903","18","4","103","0.851","683","4.70688","0","103","0","683"
"200904","18","4","188","1.483","744","3.33304","0","188","0","744"
"200905","18","4","125","1.001","853","3.96342","0","125","0","853"
"200906","18","4","160","1.565","1009","4.17252","0","160","0","1009"
"200907","18","4","502","4.04","4306","3.58874","0","502","0","4306"
"200908","18","4","377","2.236","3564","3.35829","0","377","0","3564"
"200909","18","4","311","1.849","2746","4.16519","0","311","0","2746"
"200910","18","4","232","1.066","2020","4.14466","0","232","0","2020"
"200911","18","4","86","0.614","498","3.68113","0","86","0","498"
"200912","18","4","207","1.339","1353","3.99838","0","207","0","1353"
"201001","18","4","192","1.442","1336","3.65244","0","192","0","1336"
"201002","18","4","141","1.036","856","3.64551","0","141","0","856"
"201003","18","4","65","0.98","423","3.60009","0","65","0","423"
"201004","18","4","93","1.13","570","3.52906","0","93","0","570"
"201005","18","4","83","1.168","296","3.47613","0","83","0","296"
"201006","18","4","55","1.038","478","4.39267","0","55","0","478"
"201007","18","4","108","1.111","765","3.74898","0","108","0","765"
"201008","18","4","302","1.336","2645","3.76062","0","302","0","2645"
"201009","18","4","331","1.519","3031","3.69371","0","331","0","3031"
"201010","18","4","321","1.557","1834","3.96173","0","321","0","1834"
"201011","18","4","370","1.46","3432","4.3272","0","370","0","3432"
"201012","18","4","173","1.108","1900","3.79071","0","173","0","1900"
"201101","18","4","294","2.153","3646","3.59702","0","294","0","3646"
"201102","18","4","205","1.348","1682","4.28444","0","205","0","1682"
"201103","18","4","277","1.565","2759","3.89671","0","277","0","2759"
"201104","18","4","381","2.053","4632","3.67203","0","381","0","4632"
"201105","18","4","221","1.192","1515","4.12144","0","221","0","1515"
"201106","18","4","244","1.277","1681","4.03126","0","244","0","1681"
"201107","18","4","290","1.389","2644","4.40632","0","290","0","2644"
"201108","18","4","244","1.319","1375","4.05569","0","244","0","1375"
"201109","18","4","432","2.777","5533","3.39663","0","432","0","5533"
"201110","18","4","247","1.427","1842","3.39544","0","247","0","1842"
"201111","18","4","174","0.874","933","3.92859","0","174","0","933"
"201112","18","4","233","1.753","1625","3.18585","0","233","0","1625"
"201201","18","4","245","1.673","1685","3.78215","0","245","0","1685"
"201202","18","4","250","1.57","2045","3.48726","0","250","0","2045"
"201203","18","4","255","1.405","2428","3.77595","0","255","0","2428"
"201204","18","4","240","1.338","1384","3.35863","0","240","0","1384"
"201205","18","4","183","0.891","1136","3.75217","0","183","0","1136"
"201206","18","4","184","1.08","1613","3.84968","0","184","0","1613"
